TF1,TF2,delta_oe_median,delta_oe_ct,delta_oe_pval,delta_oe_pval_corrected
ATF1,ATF1,0.05503155000000004,1118,1.787945803821828e-233,4.242795392469197e-230
ATF1,ATF2,0.0399997,515,3.551704246609076e-90,8.428194177203338e-87
ATF1,ATF3,0.046402495,606,7.07919628299942e-110,1.6798932779557625e-106
ATF1,BACH1,0.023159775000000007,61,9.476438510680758e-07,0.0022487588585845437
ATF1,BHLHE40,0.046925930000000005,341,2.6870090741730142e-79,6.376272533012563e-76
ATF1,CEBPB,0.040709063000000004,71,5.471931730257536e-13,1.2984893995901131e-09
ATF1,CREB1,0.046865994999999994,762,4.1014104175985517e-156,9.732646920961364e-153
ATF1,CREM,0.04596392949999999,1406,6.38266487036549e-290,1.5146063737377308e-286
ATF1,CTCF,0.029787390000000025,377,4.5044843096270485e-59,1.0689141266744985e-55
ATF1,E2F1,0.05114292399999999,1041,2.764290651178189e-222,6.559661715245842e-219
ATF1,E2F4,0.025536679,1005,2.05882675019062e-93,4.885595878202341e-90
ATF1,EGR1,0.028437500000000004,1771,9.562131234015277e-216,2.2690937418318254e-212
ATF1,ELF1,0.024635509999999992,824,3.7608354115775853e-88,8.92446243167361e-85
ATF1,ELF4,0.034899190000000024,207,1.674707831242636e-30,3.9740816835387754e-27
ATF1,ETS1,0.015727439499999996,128,9.368470032903956e-08,0.0002223137938808109
ATF1,FOXK2,0.029823889999999992,55,7.83239120816643e-11,1.858626433697894e-07
ATF1,GABPA,0.024820480000000034,719,1.0833535964923019e-68,2.5707980844762325e-65
ATF1,GMEB1,0.02860721999999999,383,1.0280051199737875e-53,2.439456149697798e-50
ATF1,IRF1,0.029541289999999998,1649,1.2914790413231585e-203,3.0646797650598553e-200
ATF1,JUND,0.0270508745,128,7.944813681087407e-17,1.8853042865220417e-13
ATF1,MAFF,0.011778946999999998,59,0.009925108807161465,1.0
ATF1,MAFG,0.026606855,90,3.0552103423264176e-12,7.250014142340589e-09
ATF1,MAFK,0.019714255999999993,64,2.5327301649131685e-08,6.010168681338949e-05
ATF1,MAX,0.0415005185,426,2.5804327140657348e-71,6.123366830477989e-68
ATF1,MITF,0.04840541999999999,256,1.0185104924135418e-63,2.4169253984973345e-60
ATF1,NEUROD1,0.024981390000000006,283,3.667561629933876e-30,8.703123747833087e-27
ATF1,NFE2,0.019732342,84,2.1814051161303805e-08,5.176474340577393e-05
ATF1,NFIC,0.0326635865,270,2.0896124469473605e-45,4.958650336606086e-42
ATF1,NFYA,0.03940741999999997,293,1.9873740231492568e-44,4.716038556933186e-41
ATF1,NFYB,0.031541191999999996,510,5.5785468156953085e-71,1.3237891593644967e-67
ATF1,NR2C1,0.028569165000000007,249,1.8287492690721614e-35,4.339622015508239e-32
ATF1,NR2F6,0.036747339999999996,63,7.486617164634183e-11,1.7765742531676917e-07
ATF1,NRF1,0.040710179999999985,2106,0.0,0.0
ATF1,PKNOX1,0.030596715000000017,126,9.181200502153295e-16,2.1786988791609767e-12
ATF1,REST,0.012045758999999998,99,7.320100321085781e-05,0.1737059806193656
ATF1,RFX1,0.03944805,376,2.716155259031894e-62,6.4454364296826845e-59
ATF1,SP2,0.01270319999999997,77,0.00036915399322403323,0.8760024259206308
ATF1,TAL1,0.036675429999999995,59,2.9278152496169588e-08,6.947705587341043e-05
ATF1,TEAD4,0.030986668500000005,70,2.1127610908541142e-08,5.013582068596813e-05
ATF1,USF1,0.04682900000000001,515,5.3041121857919755e-121,1.2586658216884357e-117
ATF1,USF2,0.05299219999999999,365,8.564809847839755e-95,2.032429376892374e-91
ATF1,YY1,0.03299039000000001,376,1.35545057165377e-51,3.2164842065343966e-48
ATF1,ZBTB2,0.03939848999999998,834,8.644058987189644e-144,2.0512351976601026e-140
ATF1,ZBTB40,0.029115779,693,6.709803093153442e-87,1.5922362740053119e-83
ATF1,ZEB2,0.029995590000000016,163,8.968547437429102e-23,2.1282363069019258e-19
ATF1,ZNF143,0.03323059250000001,192,1.9834421177596903e-27,4.706708145443745e-24
ATF1,ZNF316,0.024763224000000014,91,1.9652732378944756e-11,4.663593393523591e-08
ATF1,ZNF639,0.026445898,1298,1.2773058262778704e-162,3.0310467257573865e-159
ATF2,ATF1,0.039999690000000004,515,3.5517057620813215e-90,8.428197773418976e-87
ATF2,ATF2,0.047853033999999996,275,8.00554514272476e-58,1.8997158623685857e-54
ATF2,ATF3,0.032874966,333,1.013269705234789e-50,2.4044890105221544e-47
ATF2,BACH1,0.014345805999999996,64,0.0037400475958222087,1.0
ATF2,BHLHE40,0.03906881000000001,155,1.9971950049705855e-27,4.739343746795199e-24
ATF2,CREB1,0.04899231,337,4.644143775745236e-79,1.1020553179843445e-75
ATF2,CREM,0.042480535000000014,590,6.848627893566525e-125,1.6251793991433365e-121
ATF2,CTCF,0.03698243749999999,162,3.8130333479304884e-25,9.04832813463905e-22
ATF2,E2F1,0.044602823,519,3.5348916114309425e-110,8.388297793925627e-107
ATF2,E2F4,0.02975506,353,2.690324269398605e-48,6.38413949128289e-45
ATF2,EGR1,0.025471402,572,2.6381073928355827e-59,6.2602288431988375e-56
ATF2,ELF1,0.024332663,310,1.2337529031710997e-34,2.9276956392250195e-31
ATF2,ELF4,0.023807869999999995,109,1.6960706019049516e-13,4.02477553832045e-10
ATF2,ETS1,0.010934123000000004,51,0.00492755748892983,1.0
ATF2,GABPA,0.0077509500000000064,277,7.292580482891807e-08,0.00017305293485902256
ATF2,GMEB1,0.016881330500000014,132,1.1111696958286845e-12,2.6368056882014684e-09
ATF2,IRF1,0.038419292,637,4.304879698166361e-105,1.0215479523748776e-101
ATF2,JUND,0.022213490000000002,101,7.643386104745871e-09,1.813775522656195e-05
ATF2,MAFF,0.010351784999999999,71,0.012481229238696554,1.0
ATF2,MAFG,0.0314172345,98,1.5828651473449133e-11,3.7561389946494795e-08
ATF2,MAFK,0.018306106999999995,65,7.83202159037556e-07,0.0018585387233961204
ATF2,MAX,0.033549283,170,1.9329446260548743e-26,4.586877597628217e-23
ATF2,MITF,0.038393699999999975,151,8.328576808053e-27,1.976371276550977e-23
ATF2,NEUROD1,0.039780893,124,4.151237068588212e-28,9.850885563759826e-25
ATF2,NFE2,0.015646805000000014,84,1.4565473708228492e-05,0.03456386910962621
ATF2,NFIC,0.03687462949999999,116,9.013887191809842e-23,2.1389954306164757e-19
ATF2,NFYA,0.030969455000000007,141,1.4364423251802307e-19,3.408677637652687e-16
ATF2,NFYB,0.024762576,221,2.914703583039954e-25,6.916591602553811e-22
ATF2,NR2C1,0.020513680000000013,98,3.3389532254067696e-12,7.923336003890264e-09
ATF2,NRF1,0.03291814999999999,728,5.547567974159176e-104,1.3164378802679726e-100
ATF2,RFX1,0.04321235000000001,179,1.1461322019933135e-32,2.719771715330133e-29
ATF2,TAL1,0.031965789999999994,85,4.533505621913995e-12,1.075800884080191e-08
ATF2,TEAD4,0.04302496999999997,99,2.857229071657407e-19,6.780204587043027e-16
ATF2,USF1,0.04061281,244,1.1574725821155084e-48,2.7466824373601015e-45
ATF2,USF2,0.03886929000000001,180,1.460481269511621e-32,3.4657220525510764e-29
ATF2,YY1,0.024225542000000003,142,2.1071152154570754e-15,5.00018440627964e-12
ATF2,ZBTB2,0.027575979999999976,340,3.084412332836713e-46,7.31931046582152e-43
ATF2,ZBTB40,0.02670234500000001,264,3.312342414816926e-30,7.860188550360565e-27
ATF2,ZEB2,0.01455024000000002,75,6.479776649234398e-05,0.15376509988633227
ATF2,ZNF143,0.020538661999999985,82,9.317656416962671e-11,2.211079867745242e-07
ATF2,ZNF316,0.023141749500000003,90,1.579551802687131e-08,3.748276427776562e-05
ATF2,ZNF639,0.03969558000000001,494,1.4132873252137973e-93,3.353730822732341e-90
ATF3,ATF1,0.046402495,606,7.07919628299942e-110,1.6798932779557625e-106
ATF3,ATF2,0.03287497,333,1.0132690596795395e-50,2.404487478619547e-47
ATF3,ATF3,0.038499303000000006,477,1.9413939684524455e-67,4.606927887137653e-64
ATF3,BACH1,0.0249528045,99,2.4948519999901608e-08,5.920283795976652e-05
ATF3,BHLHE40,0.031254312,212,2.185415372277285e-29,5.185990678413997e-26
ATF3,CEBPB,0.031995949999999995,79,9.819591338440747e-11,2.3301890246119892e-07
ATF3,CREB1,0.04403564399999999,383,5.0732687352166156e-73,1.2038866708669028e-69
ATF3,CREM,0.038808590000000004,703,5.348094377137145e-133,1.2691027956946444e-129
ATF3,CTCF,0.020512210000000003,209,2.1300178525389085e-16,5.05453236407483e-13
ATF3,E2F1,0.043591599999999994,599,7.600898335869947e-110,1.8036931751019384e-106
ATF3,E2F4,0.01714328000000004,445,7.178062141714711e-33,1.703354146228901e-29
ATF3,EGR1,0.021095050000000004,855,3.2655360679187185e-70,7.74911708917112e-67
ATF3,ELF1,0.017377102,404,2.2285132750826953e-28,5.288262001771236e-25
ATF3,ELF4,0.024890940000000014,120,4.850030947036958e-11,1.15091234373187e-07
ATF3,ETS1,0.007322206999999997,67,0.0005998487262319114,1.0
ATF3,GABPA,0.018183194,359,1.3468828943133255e-24,3.1961531082055214e-21
ATF3,GMEB1,0.017691738999999984,170,7.832697783008272e-18,1.858699183907863e-14
ATF3,IRF1,0.022851380000000032,783,2.210406850466459e-82,5.2452954561569075e-79
ATF3,JUND,0.009597611500000002,208,1.2085998697774943e-12,2.8680074909819938e-09
ATF3,KLF16,0.017105439000000004,69,0.0008403714872860659,1.0
ATF3,MAFF,0.01927155500000001,138,5.537475581042894e-12,1.3140429553814788e-08
ATF3,MAFG,0.022054482,176,4.217025035240529e-19,1.0007000408625777e-15
ATF3,MAFK,0.014061457999999999,139,5.588520600561034e-11,1.3261559385131333e-07
ATF3,MAX,0.032976205,245,2.0279754573786602e-29,4.812385760359561e-26
ATF3,MITF,0.029566839999999997,221,1.7242575999768228e-32,4.0916632847450007e-29
ATF3,NEUROD1,0.018243374999999992,158,1.043746527516796e-13,2.476810509797357e-10
ATF3,NFE2,0.02238625350000001,128,2.662124705054439e-10,6.317221925094184e-07
ATF3,NFIC,0.021127907999999997,226,9.625760573366869e-24,2.284192984059958e-20
ATF3,NFYA,0.027568480000000006,159,8.403655229410016e-17,1.9941873859389969e-13
ATF3,NFYB,0.02336216000000002,249,6.233625666111112e-22,1.479239370568167e-18
ATF3,NR2C1,0.017214042999999978,142,1.5128710772010186e-15,3.5900430661980172e-12
ATF3,NR2F6,0.012792957999999997,61,1.2865530010415696e-06,0.003052990271471645
ATF3,NRF1,0.03130654500000002,878,1.1724537103017078e-123,2.7822326545459528e-120
ATF3,PKNOX1,0.026493988999999996,57,4.716089760644502e-06,0.011191281002009404
ATF3,REST,0.007406443999999998,53,0.021678316957556065,1.0
ATF3,RFX1,0.02990543000000001,228,1.0139082910536901e-28,2.4060043746704067e-25
ATF3,SMAD1,0.014440610000000006,61,6.714595423565417e-05,0.15933734940120733
ATF3,STAT5A,0.008779036999999996,89,0.0002808959911650698,0.6665661870347106
ATF3,TAL1,0.024853161999999998,106,7.801891496696859e-10,1.8513888521661648e-06
ATF3,TEAD4,0.022869067,111,1.4848118084953493e-09,3.523458421559464e-06
ATF3,USF1,0.033557521,308,9.356350724158174e-48,2.2202620268427348e-44
ATF3,USF2,0.034748165,238,2.720255454807461e-39,6.455166194258105e-36
ATF3,YY1,0.021119650000000045,193,8.887608493151036e-22,2.1090294954247407e-18
ATF3,ZBTB2,0.032936380000000015,395,3.1867222420678756e-59,7.562091880427069e-56
ATF3,ZBTB40,0.0202306905,334,6.152410633190122e-30,1.4599670432560158e-26
ATF3,ZEB2,0.022574760000000027,95,2.2753840680657904e-12,5.399486393520121e-09
ATF3,ZNF143,0.02311759999999996,99,4.18555936948488e-12,9.93233238378762e-09
ATF3,ZNF316,0.021338090000000004,177,1.0708575049806021e-16,2.5411448593189687e-13
ATF3,ZNF639,0.022754109999999994,587,4.497607112059724e-61,1.0672821676917724e-57
BACH1,ATF1,0.023159775000000007,61,9.476438510680758e-07,0.0022487588585845437
BACH1,ATF2,0.014345842999999997,64,0.0037400315250836437,1.0
BACH1,ATF3,0.0249528045,99,2.4948519999901608e-08,5.920283795976652e-05
BACH1,BACH1,0.032276620000000006,782,1.6218823237721477e-79,3.8487267543113065e-76
BACH1,BHLHE40,0.028201600999999993,88,1.6100842841298425e-13,3.8207300062401164e-10
BACH1,CEBPB,0.030761457000000002,61,3.725321864394631e-06,0.00884018878420846
BACH1,CREM,0.014448594999999995,63,4.6483333678839546e-05,0.11030495081988624
BACH1,CTCF,0.020910966999999996,65,1.353466992840141e-07,0.0003211777174009655
BACH1,E2F1,0.018571246,73,2.6107801521730214e-06,0.00619538130110658
BACH1,E2F4,0.015284794999999997,73,0.001260654758992435,1.0
BACH1,EGR1,0.01639430300000001,246,1.7688519592320104e-13,4.1974856992575605e-10
BACH1,ELF1,0.01833034,117,7.363754273758552e-08,0.00017474188891629044
BACH1,GABPA,0.021252815499999994,136,2.6771699564032216e-12,6.352924306544845e-09
BACH1,GMEB1,0.02659214850000001,52,1.3121332314594926e-07,0.0003113692158253376
BACH1,IRF1,0.020981802500000014,72,1.7279374720003344e-07,0.00041003956210567934
BACH1,JUND,0.026858359999999998,501,3.049995865028855e-47,7.237640187713473e-44
BACH1,KLF16,0.010765851500000001,97,1.4161537861768118e-05,0.033605329345975744
BACH1,MAFF,0.024758699999999995,531,6.819946244597692e-45,1.618373243843032e-41
BACH1,MAFG,0.03477280000000002,637,3.768907209448621e-77,8.943616808021577e-74
BACH1,MAFK,0.026556051999999997,492,1.310503857297726e-50,3.109825653367504e-47
BACH1,MAX,0.031552262000000005,118,1.1323099172851528e-15,2.6869714337176676e-12
BACH1,MITF,0.03412163700000002,142,8.416745757945723e-16,1.99729376836052e-12
BACH1,NFE2,0.032440140000000006,525,7.807035085155934e-57,1.8526094257075032e-53
BACH1,NFIC,0.026804069999999985,239,5.038710832332657e-23,1.1956860805125395e-19
BACH1,NR2C1,0.03112411999999999,117,3.0792864093571043e-13,7.307146649404409e-10
BACH1,NR2F2,0.0035686234999999997,92,0.05253375629319617,1.0
BACH1,NR2F6,0.024955265000000004,93,4.069462578115518e-11,9.656834697868125e-08
BACH1,NRF1,0.029154829999999993,121,9.45890930628827e-15,2.2445991783822063e-11
BACH1,REST,0.02046759,65,5.745732135908885e-07,0.0013634622358511784
BACH1,RFX1,0.03063056,67,6.923558904158456e-09,1.6429605279568015e-05
BACH1,SOX6,0.017877928999999997,52,5.6995979110429024e-05,0.13525145842904807
BACH1,STAT5A,0.014487785000000003,78,0.0001821812369225335,0.43231607521717197
BACH1,TAL1,0.023354529999999984,136,2.6776443366601955e-10,6.354050010894644e-07
BACH1,TEAD4,0.016607478000000002,155,4.17040179995682e-09,9.896363471297534e-06
BACH1,USF1,0.03323199,183,6.167960328733876e-22,1.4636569860085488e-18
BACH1,USF2,0.03461750999999999,163,1.2108606114810146e-21,2.8733722310444476e-18
BACH1,YY1,0.02842882000000002,113,6.124530492424907e-14,1.4533510858524303e-10
BACH1,ZBTB2,0.02958298000000001,61,1.1840779917216744e-10,2.8098170743555336e-07
BACH1,ZBTB40,0.021175770000000003,110,1.4679478589836599e-12,3.483440269368225e-09
BACH1,ZEB2,0.024796666000000002,65,4.4699928782837384e-06,0.01060729310016731
BACH1,ZNF316,0.03464332199999999,612,6.923266893459676e-74,1.6428912338179812e-70
BACH1,ZNF639,0.028121820000000006,77,1.633855106283311e-12,3.8771381672102974e-09
BHLHE40,ATF1,0.046925930000000005,341,2.6870090741730142e-79,6.376272533012563e-76
BHLHE40,ATF2,0.03906846000000003,155,1.997197271890254e-27,4.739349126195573e-24
BHLHE40,ATF3,0.031254312,212,2.185415372277285e-29,5.185990678413997e-26
BHLHE40,BACH1,0.028201600999999993,88,1.610084284129808e-13,3.820730006240034e-10
BHLHE40,BHLHE40,0.08292600400000001,1101,0.0,0.0
BHLHE40,CEBPB,0.044951279999999996,53,1.347199141925313e-15,3.196903563788768e-12
BHLHE40,CREB1,0.05263859999999998,240,8.216711236958709e-69,1.9498255765303017e-65
BHLHE40,CREM,0.052799280000000004,583,1.1853737941963552e-154,2.812892013627951e-151
BHLHE40,CTCF,0.047506419999999994,500,4.6306958863268985e-99,1.098864133825373e-95
BHLHE40,E2F1,0.048762349999999996,259,4.974453529522852e-56,1.1804378225557728e-52
BHLHE40,E2F4,0.040501020000000006,996,6.184241331733528e-186,1.4675204680203662e-182
BHLHE40,EGR1,0.046786640000000004,1965,0.0,0.0
BHLHE40,ELF1,0.03974989000000001,835,8.136650950047525e-162,1.9308272704462775e-158
BHLHE40,ELF4,0.05844494,241,1.6961461127937296e-64,4.0249547256595205e-61
BHLHE40,ETS1,0.03489329349999999,144,1.8431748519882875e-23,4.3738539237682064e-20
BHLHE40,GABPA,0.030747458999999994,668,2.4111992258757992e-92,5.721775763003272e-89
BHLHE40,GMEB1,0.0447678175,368,1.2929047548994263e-76,3.068062983376339e-73
BHLHE40,IRF1,0.048678554999999984,1498,0.0,0.0
BHLHE40,JUND,0.033272695000000005,172,1.1285365323285235e-31,2.678017191215586e-28
BHLHE40,KLF16,0.046564430000000004,57,2.653602860828362e-08,6.296999588745703e-05
BHLHE40,MAFF,0.019388020000000006,91,2.246617511727493e-09,5.331223355329341e-06
BHLHE40,MAFG,0.04232394000000001,118,1.9169506940787378e-26,4.548923997048845e-23
BHLHE40,MAFK,0.036756731500000014,116,1.4235245384207113e-27,3.378023729672348e-24
BHLHE40,MAX,0.061974383999999993,953,1.4641335572933986e-244,3.474388931457235e-241
BHLHE40,MITF,0.08258155999999997,774,7.038374564808784e-261,1.6702062842291245e-257
BHLHE40,NEUROD1,0.03867993999999998,253,1.0894910992524592e-50,2.585362378526086e-47
BHLHE40,NFE2,0.036485881,117,3.956792749162503e-21,9.38946919376262e-18
BHLHE40,NFIC,0.043724915,293,1.5735684697128866e-74,3.73407797862868e-71
BHLHE40,NFYA,0.06056978,225,3.0596110543900686e-51,7.260457032067633e-48
BHLHE40,NFYB,0.05153857999999997,495,6.948568636278677e-107,1.64889533738893e-103
BHLHE40,NR2C1,0.036946005000000004,244,2.5481140979231876e-51,6.046674754371724e-48
BHLHE40,NR2F2,0.025960308,52,2.247323739886028e-06,0.005332899234749545
BHLHE40,NR2F6,0.04051310549999999,84,1.363881177263886e-16,3.236490033647202e-13
BHLHE40,NRF1,0.05576834,2505,0.0,0.0
BHLHE40,PKNOX1,0.047892219999999985,131,5.748345981757566e-25,1.3640825014710704e-21
BHLHE40,REST,0.0184960165,212,6.695290325509658e-16,1.5887923942434418e-12
BHLHE40,RFX1,0.05497445649999999,240,6.011419981984396e-59,1.4265099617248972e-55
BHLHE40,SMAD1,0.0313054885,50,7.685384000906951e-09,1.8237416234152195e-05
BHLHE40,SOX6,0.056011160000000004,55,4.5085242006676565e-15,1.0698727928184349e-11
BHLHE40,SP2,0.024309890999999993,98,1.3810469629411095e-11,3.277224443059253e-08
BHLHE40,STAT5A,0.04678619,52,1.5635830542914422e-13,3.7103825878335923e-10
BHLHE40,TAL1,0.04463029500000002,108,1.0536032327688275e-16,2.5002004713604274e-13
BHLHE40,TEAD4,0.04808714599999998,99,6.573435023368807e-22,1.559876131045418e-18
BHLHE40,USF1,0.08613429500000003,1310,0.0,0.0
BHLHE40,USF2,0.08449964999999998,1166,0.0,0.0
BHLHE40,YY1,0.046845490000000045,429,6.542556154970076e-88,1.5525485755743992e-84
BHLHE40,ZBTB2,0.0502270415,918,5.765165372706839e-203,1.3680737429433329e-199
BHLHE40,ZBTB40,0.04049364,549,9.934366343032033e-106,2.3574251332015014e-102
BHLHE40,ZEB2,0.040202699999999994,164,5.557871634332671e-34,1.3188829388271428e-30
BHLHE40,ZNF143,0.05251364500000001,214,1.2894945000092553e-51,3.059970448521963e-48
BHLHE40,ZNF316,0.04012133999999998,132,8.271222684025713e-30,1.9627611429193017e-26
BHLHE40,ZNF639,0.046256362999999995,1489,9.9237048816e-314,2.35489516841236e-310
CEBPB,ATF1,0.040709063000000004,71,5.471931730257536e-13,1.2984893995901131e-09
CEBPB,ATF3,0.031995949999999995,79,9.819591338440747e-11,2.3301890246119892e-07
CEBPB,BACH1,0.030761457000000002,61,3.72532186439461e-06,0.008840188784208409
CEBPB,BHLHE40,0.044951279999999996,53,1.3471991419253036e-15,3.1969035637887457e-12
CEBPB,CEBPB,0.050285227499999995,52,2.9318545736579917e-08,6.957290903290414e-05
CEBPB,CREB1,0.037159458,50,3.349537803605007e-10,7.948453207954682e-07
CEBPB,CREM,0.03524018999999998,91,8.801700047440853e-15,2.0886434212577144e-11
CEBPB,CTCF,0.0359272135,116,9.041997706430904e-19,2.1456660557360537e-15
CEBPB,E2F1,0.03794085999999999,77,4.87880282920078e-13,1.157739911369345e-09
CEBPB,E2F4,0.022463570000000002,83,4.301747592439873e-09,1.0208047036859818e-05
CEBPB,EGR1,0.03651646,149,2.855522562045524e-19,6.776155039734029e-16
CEBPB,ELF1,0.030399540000000003,104,1.0925124976992765e-16,2.5925321570403833e-13
CEBPB,ELF4,0.03540846349999999,60,3.0908753518049944e-10,7.334647209833252e-07
CEBPB,GABPA,0.02223905200000001,114,1.2672384701601677e-11,3.007156889690078e-08
CEBPB,GMEB1,0.021246861000000002,54,3.048203665492031e-06,0.007233387298212589
CEBPB,IRF1,0.027373885,156,1.999982536596243e-21,4.745958559342884e-18
CEBPB,JUND,0.030211059999999984,73,3.047263956682958e-10,7.23115736920866e-07
CEBPB,KLF16,0.02874647999999999,55,6.336941647377592e-08,0.00015037562529227026
CEBPB,MAFF,0.03268800400000001,63,9.259547674301694e-06,0.021972906631117922
CEBPB,MAFG,0.0475141065,96,3.3369957494042203e-15,7.918690913336215e-12
CEBPB,MAFK,0.040868008500000004,58,6.360066951519374e-10,1.5092438875955473e-06
CEBPB,MAX,0.03904773,73,4.1029779138993624e-18,9.736366589683186e-15
CEBPB,MITF,0.040008394999999995,60,1.166757562320071e-12,2.7687156953855285e-09
CEBPB,NFE2,0.040998686000000006,73,4.617549045737377e-08,0.00010957443885534795
CEBPB,NFIC,0.02665202099999999,82,7.809865327958124e-14,1.853281042324463e-10
CEBPB,NFYB,0.03213055000000001,67,4.000774860166453e-11,9.493838743174994e-08
CEBPB,NRF1,0.04464549300000001,260,6.89256560502121e-45,1.6356058180715332e-41
CEBPB,TAL1,0.04607192,53,1.865765711593911e-08,4.427462033612351e-05
CEBPB,TEAD4,0.029576630000000007,71,2.3012540593334065e-10,5.460875882798174e-07
CEBPB,USF1,0.03740266999999997,83,1.0446123918659584e-19,2.478865205897919e-16
CEBPB,USF2,0.04418634499999999,64,9.29856239555513e-18,2.2065488564652325e-14
CEBPB,YY1,0.036607035499999996,82,4.209336155590689e-16,9.988754697216705e-13
CEBPB,ZBTB2,0.04203414500000001,130,6.207050133135065e-23,1.4729329965929509e-19
CEBPB,ZBTB40,0.0222910995,90,7.949100670066696e-10,1.886321589006827e-06
CEBPB,ZNF316,0.04196302400000001,78,5.046685189869927e-10,1.1975783955561337e-06
CEBPB,ZNF639,0.036442888500000006,160,2.77194743802256e-23,6.577831270427534e-20
CREB1,ATF1,0.046866009999999986,762,4.1015004606921383e-156,9.732860593222444e-153
CREB1,ATF2,0.04899231,337,4.644143775745236e-79,1.1020553179843445e-75
CREB1,ATF3,0.04403565599999999,383,5.0733134622984036e-73,1.2038972846034111e-69
CREB1,BHLHE40,0.05263858249999999,240,8.216599556038375e-69,1.9497990746479066e-65
CREB1,CEBPB,0.03715944799999998,50,3.3495274896057985e-10,7.94842873283456e-07
CREB1,CREB1,0.058554260000000025,551,4.6674036533428444e-145,1.107574886938257e-141
CREB1,CREM,0.04582264999999999,1008,8.943915609558954e-236,2.1223911741483398e-232
CREB1,CTCF,0.035309042,221,6.510492279407292e-36,1.5449398179033504e-32
CREB1,E2F1,0.05455832499999999,711,1.7108732838128482e-175,4.0599023024878886e-172
CREB1,E2F4,0.0359655,784,1.271730401031065e-129,3.017816241646717e-126
CREB1,EGR1,0.031828969999999984,1319,4.247351635644712e-183,1.0078965431384901e-179
CREB1,ELF1,0.030883677000000002,619,1.1978412727933702e-85,2.8424773403386676e-82
CREB1,ELF4,0.03575634,153,2.644828458866717e-23,6.27617793289072e-20
CREB1,ETS1,0.016370961999999992,98,4.044960059420796e-07,0.0009598690221005549
CREB1,GABPA,0.021627559999999997,544,4.319397029351868e-40,1.0249929150651984e-36
CREB1,GMEB1,0.025139179999999997,257,1.465455998454403e-26,3.477527084332298e-23
CREB1,IRF1,0.045148929999999976,1279,9.406379027379061e-271,2.232133743197051e-267
CREB1,JUND,0.02506165000000002,57,1.2621243323612843e-07,0.0002995021040693328
CREB1,MAX,0.04421802999999999,289,4.170149555000503e-66,9.895764894016194e-63
CREB1,MITF,0.05159870999999999,169,1.2480048169512712e-48,2.9615154306253666e-45
CREB1,NEUROD1,0.040500350000000004,190,2.7497034098445327e-43,6.525046191561076e-40
CREB1,NFIC,0.045938345000000005,156,1.3736774573741593e-40,3.25973660634888e-37
CREB1,NFYA,0.043580530000000006,205,2.2099331335380973e-36,5.244171325885905e-33
CREB1,NFYB,0.03198381,343,3.9728269111181e-55,9.427518260083251e-52
CREB1,NR2C1,0.030072567999999994,190,9.891769181341089e-32,2.3473168267322405e-28
CREB1,NRF1,0.03768128000000001,1551,6.19912639277801e-246,1.4710526930062218e-242
CREB1,PKNOX1,0.038346430000000015,103,7.701148754969409e-14,1.8274825995542408e-10
CREB1,REST,0.002117579999999994,57,0.01383175010946863,1.0
CREB1,RFX1,0.04395963,268,1.268496890088705e-53,3.0101431201804966e-50
CREB1,SP2,0.005971559999999987,56,0.049204259287724525,1.0
CREB1,USF1,0.056308748000000006,328,6.115640199777893e-102,1.4512414194072941e-98
CREB1,USF2,0.05423177,251,4.491908406753509e-78,1.0659298649226078e-74
CREB1,YY1,0.03190938500000001,318,6.731342116350189e-44,1.5973474842099e-40
CREB1,ZBTB2,0.03817970500000001,618,1.6975423047952627e-103,4.028267889279158e-100
CREB1,ZBTB40,0.03888418000000002,536,4.3908606319387194e-92,1.0419512279590581e-88
CREB1,ZEB2,0.027637859999999986,113,2.1097886712815792e-15,5.006528516951188e-12
CREB1,ZNF143,0.03795718000000001,139,1.049130727826073e-24,2.4895872171312714e-21
CREB1,ZNF639,0.041978345,932,1.0139997161586425e-204,2.4062213264444586e-201
CREM,ATF1,0.04596392949999999,1406,6.38266487036549e-290,1.5146063737377308e-286
CREM,ATF2,0.04248055000000002,590,6.84864564159024e-125,1.625183610749364e-121
CREM,ATF3,0.038808590000000004,703,5.348094377137145e-133,1.2691027956946444e-129
CREM,BACH1,0.014448594999999995,63,4.6483333678839295e-05,0.11030495081988564
CREM,BHLHE40,0.052799280000000004,583,1.1853737941963552e-154,2.812892013627951e-151
CREM,CEBPB,0.03524018999999998,91,8.801700047440853e-15,2.0886434212577144e-11
CREM,CREB1,0.045822644999999995,1008,8.94414952698216e-236,2.1224466827528664e-232
CREM,CREM,0.042767397,2002,0.0,0.0
CREM,CTCF,0.03487436,697,1.4672739199506367e-128,3.481841012042861e-125
CREM,E2F1,0.05152693999999999,1277,3.047541315650339e-298,7.231815542038255e-295
CREM,E2F4,0.02912946,1810,9.029791983735511e-266,2.1427696377404367e-262
CREM,EGR1,0.031006333999999997,3301,0.0,0.0
CREM,ELF1,0.030161331999999992,1539,9.541117465565396e-236,2.2641071745786683e-232
CREM,ELF4,0.04000634,329,4.285627155516199e-67,1.016979324003994e-63
CREM,ETS1,0.01907623,231,1.783612694372288e-20,4.2325129237454395e-17
CREM,FOXK2,0.028686002749999995,76,7.078444998790264e-10,1.6797149982129297e-06
CREM,GABPA,0.022693079499999994,1240,5.98564096943471e-127,1.4203926020468566e-123
CREM,GMEB1,0.02840279000000001,581,6.185202918432438e-89,1.4677486525440174e-85
